BNCC_Indice,BNCC_Codigo,BNCC_Eixo,BNCC_Objetivo,BNCC_Exemplos,Curriculo_Indice,Curriculo_Codigo,Curriculo_Eixo,Curriculo_Objetivo,Curriculo_Exemplos,Similaridade,Similaridade_Percentual,Nota_Corte_Usada,Busca_Adaptativa,Data_Analise
23,(EF08CO02),PENSAMENTO COMPUTACIONAL,"(EF08CO02) Criar soluções de problemas para os quais seja adequado o uso de listas para descrever suas informações e automatizá-las usando uma linguagem de programação, empregando ou não a recursão como uma técnica de resolver o problema.",Fazer projetos e construir soluções usando listas e recursão. É importante salientar a importância da análise crítica de programas recursivos identificando a existência de um caso base (fim) e de chamadas recursivas que fazem o programa convergir (se aproximar do fim) - caso contrário os programas podem não terminar.,1540,(EF89LP29AX),PORTUGUÊS,"(EF89LP29AX) Identificar mecanismos de progressão temática, tais como retomadas anafóricas, catafóricas, uso de organizadores textuais e coesivos etc.","Apresentar textos para serem destacados os recursos de coesão neles existentes, identificando sua importância para a continuidade das ideias, da sequência lógica e da compreensão. Realizar fixação através de textos com lacunas para que os alunos possam utilizar esses recursos, completando, assim, o sentido do texto.",0.70985985,71.0%,70.0%,Sim,2025-09-04 15:01:39
23,(EF08CO02),PENSAMENTO COMPUTACIONAL,"(EF08CO02) Criar soluções de problemas para os quais seja adequado o uso de listas para descrever suas informações e automatizá-las usando uma linguagem de programação, empregando ou não a recursão como uma técnica de resolver o problema.",Fazer projetos e construir soluções usando listas e recursão. É importante salientar a importância da análise crítica de programas recursivos identificando a existência de um caso base (fim) e de chamadas recursivas que fazem o programa convergir (se aproximar do fim) - caso contrário os programas podem não terminar.,342,(EF89LP29AX),PORTUGUÊS,"(EF89LP29AX) Identificar mecanismos de progressão temática, tais como retomadas anafóricas, catafóricas, uso de organizadores textuais, de coesivos etc.","Apresentar textos para serem destacados os recursos de coesão neles existentes, identificando sua importância para a continuidade das ideias, da sequência lógica e da compreensão. Realizar fixação através de textos com lacunas para que os alunos possam utilizar esses recursos, completando, assim, o sentido do texto.",0.7003332,70.0%,70.0%,Sim,2025-09-04 15:01:39
23,(EF08CO02),PENSAMENTO COMPUTACIONAL,"(EF08CO02) Criar soluções de problemas para os quais seja adequado o uso de listas para descrever suas informações e automatizá-las usando uma linguagem de programação, empregando ou não a recursão como uma técnica de resolver o problema.",Fazer projetos e construir soluções usando listas e recursão. É importante salientar a importância da análise crítica de programas recursivos identificando a existência de um caso base (fim) e de chamadas recursivas que fazem o programa convergir (se aproximar do fim) - caso contrário os programas podem não terminar.,343,(EF89LP29AX),PORTUGUÊS,"(EF89LP29AX) Identificar mecanismos de progressão temática, tais como retomadas anafóricas, catafóricas, uso de organizadores textuais, de coesivos etc.","Apresentar textos para serem destacados os recursos de coesão neles existentes, identificando sua importância para a continuidade das ideias, da sequência lógica e da compreensão. Realizar fixação através de textos com lacunas para que os alunos possam utilizar esses recursos, completando, assim, o sentido do texto.",0.7003332,70.0%,70.0%,Sim,2025-09-04 15:01:39
23,(EF08CO02),PENSAMENTO COMPUTACIONAL,"(EF08CO02) Criar soluções de problemas para os quais seja adequado o uso de listas para descrever suas informações e automatizá-las usando uma linguagem de programação, empregando ou não a recursão como uma técnica de resolver o problema.",Fazer projetos e construir soluções usando listas e recursão. É importante salientar a importância da análise crítica de programas recursivos identificando a existência de um caso base (fim) e de chamadas recursivas que fazem o programa convergir (se aproximar do fim) - caso contrário os programas podem não terminar.,1287,(EF89LP29AX),PORTUGUÊS,"(EF89LP29AX) Identificar mecanismos de progressão temática, tais como retomadas anafóricas, catafóricas, uso de organizadores textuais, de coesivos etc.","Apresentar textos para serem destacados os recursos de coesão neles existentes, identificando sua importância para a continuidade das ideias, da sequência lógica e da compreensão. Realizar fixação através de textos com lacunas para que os alunos possam utilizar esses recursos, completando, assim, o sentido do texto.",0.7003332,70.0%,70.0%,Sim,2025-09-04 15:01:39
23,(EF08CO02),PENSAMENTO COMPUTACIONAL,"(EF08CO02) Criar soluções de problemas para os quais seja adequado o uso de listas para descrever suas informações e automatizá-las usando uma linguagem de programação, empregando ou não a recursão como uma técnica de resolver o problema.",Fazer projetos e construir soluções usando listas e recursão. É importante salientar a importância da análise crítica de programas recursivos identificando a existência de um caso base (fim) e de chamadas recursivas que fazem o programa convergir (se aproximar do fim) - caso contrário os programas podem não terminar.,1444,(EF89LP29AX),PORTUGUÊS,"(EF89LP29AX) Identificar mecanismos de progressão temática, tais como retomadas anafóricas, catafóricas, uso de organizadores textuais, de coesivos etc.","Apresentar textos para serem destacados os recursos de coesão neles existentes, identificando sua importância para a continuidade das ideias, da sequência lógica e da compreensão. Realizar fixação através de textos com lacunas para que os alunos possam utilizar esses recursos, completando, assim, o sentido do texto.",0.7003332,70.0%,70.0%,Sim,2025-09-04 15:01:39
24,(EF08CO03),PENSAMENTO COMPUTACIONAL,(EF08CO03) Utilizar algoritmos clássicos de manipulação sobre listas.,"Compreender algoritmos de manipulação de listas. Para isso, os alunos podem simular os algoritmos ou mesmo implementá-los.",818,(EF06CI18ME),CIÊNCIAS,(EF06CI18ME) Identificar os tipos de tecidos como parte integrante na organização dos seres vivos.,"Trabalhar os tipos de tecidos usando recursos visuais e se possível manipulativo, para facilitar a compreensão da habilidade.",0.5738753,57.4%,57.0%,Sim,2025-09-04 15:01:39
25,(EF08CO04),PENSAMENTO COMPUTACIONAL,"(EF08CO04) Construir soluções computacionais de problemas de diferentes áreas do conhecimento, de forma individual e colaborativa, selecionando as estruturas de dados e técnicas adequadas, aperfeiçoando e articulando saberes escolares.","Uma estrutura de dados em ciência da computação, é uma coleção tanto de valores (e seus relacionamentos) quanto de operações (sobre os valores e estruturas decorrentes). É uma implementação concreta de um tipo abstrato de dado ou um tipo de dado básico ou primitivo.",924,(EF89EF03P4),EDUCAÇÃO FÍSICA,"(EF89EF03P4) Formular e utilizar estratégias para solucionar os desafios técnicos e táticos, tanto nos de invasão e combate como nas modalidades esportivas escolhidas para praticar de forma específica.",Criar coletivamente novas regras adequadas às necessidades dos estudantes e à realidade na qual a escola está inserida.,0.6530129,65.3%,65.0%,Sim,2025-09-04 15:01:39
26,(EF08CO05),MUNDO DIGITAL,"(EF08CO05) Compreender os conceitos de paralelismo, concorrência e armazenamento/ processamento distribuídos.","O aluno deve compreender que o paralelismo permite a utilização de diferentes recursos para executar partes de uma tarefa que podem ser realizadas simultaneamente. Paralelismo ocorre quando mais de uma tarefa é executada ao mesmo tempo. Normalmente, se usa paralelismo para melhorar o tempo de execução de uma solução, mas também para que o processo possa ser executado por várias pessoas trabalhando concomitantemente. Para construir uma solução usando paralelismo, deve-se identificar quais partes da solução são independentes, podendo ser executadas simultaneamente. Pode-se também replicar a mesma tarefa para otimizar a execução.",934,(EF89EF16),EDUCAÇÃO FÍSICA,"(EF89EF16) Experimentar e fruir a execução dos movimentos pertencentes às lutas do mundo, adotando procedimentos de segurança e respeitando o oponente.","Diferenciar as variadas formas apresentadas pelas lutas do mundo, considerando suas características filosóficas e os contextos históricos, culturais e sociais.  Compreender a apropriação das lutas pela Indústria Cultural. Oportunizar a realização dos movimentos técnicos básicos: ser atento e vigilante, aceitar as regras, situar-se no espaço limitado, opor-se ao deslocamento do outro, alterar posições, estudar o adversário, realizar ataques-surpresa, usar a força no momento adequado, apropriar-se da intenção do outro, mudar de estratégia, valorizar a derrota e reconhecer a vitória.         Vivenciar a luta como forma de defesa pessoal.",0.73129636,73.1%,73.0%,Sim,2025-09-04 15:01:39
26,(EF08CO05),MUNDO DIGITAL,"(EF08CO05) Compreender os conceitos de paralelismo, concorrência e armazenamento/ processamento distribuídos.","O aluno deve compreender que o paralelismo permite a utilização de diferentes recursos para executar partes de uma tarefa que podem ser realizadas simultaneamente. Paralelismo ocorre quando mais de uma tarefa é executada ao mesmo tempo. Normalmente, se usa paralelismo para melhorar o tempo de execução de uma solução, mas também para que o processo possa ser executado por várias pessoas trabalhando concomitantemente. Para construir uma solução usando paralelismo, deve-se identificar quais partes da solução são independentes, podendo ser executadas simultaneamente. Pode-se também replicar a mesma tarefa para otimizar a execução.",423,(EF09HI06),HISTÓRIA,"(EF09HI06) Identificar e discutir o papel do trabalhismo como força política, social e cultural no Brasil, em diferentes escalas (nacional, regional, cidade, comunidade).","Trabalhar com os processos de urbanização e industrialização que aconteceram nos grandes centros e os problemas por eles desencadeados, ampliando as desigualdades; Trabalhar com o movimento operário que desencadeou grandes conquistas trabalhistas; Relacionar a temática com as condições de trabalho hoje, refletindo sobre os direitos que ainda precisam ser alcançados, os que já foram e os que estão ameaçados; Trabalhar os conceitos de trabalhismo como imposição do Estado Novo e compreender o populismo como ideologia da Era Vargas.",0.7305007,73.1%,73.0%,Sim,2025-09-04 15:01:39
27,(EF08CO06),MUNDO DIGITAL,(EF08CO06) Entender como é a estrutura e funcionamento da internet.,"A internet é uma rede composta por muitas redes, as quais compartilham o protocolo Internet. Essas redes são agrupadas em sistemas autônomos, conjuntos de redes que possuem uma política de operação comum. A definição desses sistemas autônomos é realizada por entidades que operam na organização dos recursos da Internet.",970,(EF06GE14MEX),GEOGRAFIA,"(EF06GE14MEX) Identificar e discutir o papel das redes virtuais e analisar a exclusão digital, usando a vivência da escola (conflitos gerados pela rede social).","Trabalhar e problematizar as vantagens e desvantagens das redes sociais, conscientizando sobre os conflitos, perigos e pontos positivos de se lidar e relacionar com a internet; Relacionar a internet a ferramentas de aprendizagem.",0.6826413,68.3%,68.0%,Sim,2025-09-04 15:01:39
28,(EF08CO07),CULTURA DIGITAL,"(EF08CO07) Compartilhar informações por meio de redes sociais, compreendendo a sua dinâmica de funcionamento, de forma responsável e avaliando sua confiabilidade, considerando o respeito e a ética.","A perspectiva desta habilidade é que o aluno tenha a vivência das redes sociais, identifique seu funcionamento como regras, cadastro, dentre outros aspectos operacionais. Além disso, espera-se que o aluno possa refletir sobre o uso responsável das redes sociais, discutindo ética e respeito ao interagir com o outro em meio digital",1284,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.8045405,80.5%,80.0%,Não,2025-09-04 15:01:39
28,(EF08CO07),CULTURA DIGITAL,"(EF08CO07) Compartilhar informações por meio de redes sociais, compreendendo a sua dinâmica de funcionamento, de forma responsável e avaliando sua confiabilidade, considerando o respeito e a ética.","A perspectiva desta habilidade é que o aluno tenha a vivência das redes sociais, identifique seu funcionamento como regras, cadastro, dentre outros aspectos operacionais. Além disso, espera-se que o aluno possa refletir sobre o uso responsável das redes sociais, discutindo ética e respeito ao interagir com o outro em meio digital",1373,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.8045405,80.5%,80.0%,Não,2025-09-04 15:01:39
28,(EF08CO07),CULTURA DIGITAL,"(EF08CO07) Compartilhar informações por meio de redes sociais, compreendendo a sua dinâmica de funcionamento, de forma responsável e avaliando sua confiabilidade, considerando o respeito e a ética.","A perspectiva desta habilidade é que o aluno tenha a vivência das redes sociais, identifique seu funcionamento como regras, cadastro, dentre outros aspectos operacionais. Além disso, espera-se que o aluno possa refletir sobre o uso responsável das redes sociais, discutindo ética e respeito ao interagir com o outro em meio digital",1492,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.8045405,80.5%,80.0%,Não,2025-09-04 15:01:39
29,(EF08CO08),CULTURA DIGITAL,(EF08CO08) Distinguir os tipos de dados pessoais que são solicitados em espaços digitais e os riscos associados.,"Nesta habilidade importante que o aluno identifique os tipos de dados pessoais (nome, endereço, documento de identidade) que são exigidos em diferentes espaços como jogos online, redes sociais, bem como refletir sobre os riscos de de compartilhar esses dados em espaços digitais como a internet.",1284,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.7115253,71.2%,71.0%,Sim,2025-09-04 15:01:39
29,(EF08CO08),CULTURA DIGITAL,(EF08CO08) Distinguir os tipos de dados pessoais que são solicitados em espaços digitais e os riscos associados.,"Nesta habilidade importante que o aluno identifique os tipos de dados pessoais (nome, endereço, documento de identidade) que são exigidos em diferentes espaços como jogos online, redes sociais, bem como refletir sobre os riscos de de compartilhar esses dados em espaços digitais como a internet.",1373,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.7115253,71.2%,71.0%,Sim,2025-09-04 15:01:39
29,(EF08CO08),CULTURA DIGITAL,(EF08CO08) Distinguir os tipos de dados pessoais que são solicitados em espaços digitais e os riscos associados.,"Nesta habilidade importante que o aluno identifique os tipos de dados pessoais (nome, endereço, documento de identidade) que são exigidos em diferentes espaços como jogos online, redes sociais, bem como refletir sobre os riscos de de compartilhar esses dados em espaços digitais como a internet.",1492,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.7115253,71.2%,71.0%,Sim,2025-09-04 15:01:39
30,(EF08CO09),CULTURA DIGITAL,(EF08CO09) Analisar criticamente as políticas de termos de uso das redes sociais e demais plataformas.,"Espera-se que o aluno possa discutir e analisar os termos e políticas de uso das redes sociais e demais plataformas, refletindo sobre suas implicações, como por exemplo em nossos dados pessoais que ficam armazenados.",1284,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.7457252,74.6%,74.0%,Sim,2025-09-04 15:01:39
30,(EF08CO09),CULTURA DIGITAL,(EF08CO09) Analisar criticamente as políticas de termos de uso das redes sociais e demais plataformas.,"Espera-se que o aluno possa discutir e analisar os termos e políticas de uso das redes sociais e demais plataformas, refletindo sobre suas implicações, como por exemplo em nossos dados pessoais que ficam armazenados.",1373,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.7457252,74.6%,74.0%,Sim,2025-09-04 15:01:39
30,(EF08CO09),CULTURA DIGITAL,(EF08CO09) Analisar criticamente as políticas de termos de uso das redes sociais e demais plataformas.,"Espera-se que o aluno possa discutir e analisar os termos e políticas de uso das redes sociais e demais plataformas, refletindo sobre suas implicações, como por exemplo em nossos dados pessoais que ficam armazenados.",1492,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.7457252,74.6%,74.0%,Sim,2025-09-04 15:01:39
31,(EF08CO10),CULTURA DIGITAL,(EF08CO10) Discutir questões sobre segurança e privacidade relacionadas ao uso dos ambientes virtuais.,"Destaca-se nessa habilidade a reflexão sobre aspectos de segurança e privacidade que são importantes quando utilizamos ambientes virtuais, como jogos online, compras online, interação em salas de conversa online, interação em redes sociais. assim, destaca-se o compartilhamento de informações, acesso a sites da internet que não são seguros e desconhecidos, dentre outros.",1284,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.73692346,73.7%,73.0%,Sim,2025-09-04 15:01:39
31,(EF08CO10),CULTURA DIGITAL,(EF08CO10) Discutir questões sobre segurança e privacidade relacionadas ao uso dos ambientes virtuais.,"Destaca-se nessa habilidade a reflexão sobre aspectos de segurança e privacidade que são importantes quando utilizamos ambientes virtuais, como jogos online, compras online, interação em salas de conversa online, interação em redes sociais. assim, destaca-se o compartilhamento de informações, acesso a sites da internet que não são seguros e desconhecidos, dentre outros.",1373,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.73692346,73.7%,73.0%,Sim,2025-09-04 15:01:39
31,(EF08CO10),CULTURA DIGITAL,(EF08CO10) Discutir questões sobre segurança e privacidade relacionadas ao uso dos ambientes virtuais.,"Destaca-se nessa habilidade a reflexão sobre aspectos de segurança e privacidade que são importantes quando utilizamos ambientes virtuais, como jogos online, compras online, interação em salas de conversa online, interação em redes sociais. assim, destaca-se o compartilhamento de informações, acesso a sites da internet que não são seguros e desconhecidos, dentre outros.",1492,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.73692346,73.7%,73.0%,Sim,2025-09-04 15:01:39
32,(EF08CO11),CULTURA DIGITAL,"(EF08CO11) Avaliar a precisão, relevância, adequação, abrangência e vieses que ocorrem em fontes de informação eletrônica","A perspectiva desta habilidade é que o aluno tenha a vivência e faça análise crítica de fontes de informações, como em jornais, blogs, canais de comunicação como YouTube, verificando suas características e como a informação é veiculada.",1284,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.7612167,76.1%,76.0%,Sim,2025-09-04 15:01:39
32,(EF08CO11),CULTURA DIGITAL,"(EF08CO11) Avaliar a precisão, relevância, adequação, abrangência e vieses que ocorrem em fontes de informação eletrônica","A perspectiva desta habilidade é que o aluno tenha a vivência e faça análise crítica de fontes de informações, como em jornais, blogs, canais de comunicação como YouTube, verificando suas características e como a informação é veiculada.",1373,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.7612167,76.1%,76.0%,Sim,2025-09-04 15:01:39
32,(EF08CO11),CULTURA DIGITAL,"(EF08CO11) Avaliar a precisão, relevância, adequação, abrangência e vieses que ocorrem em fontes de informação eletrônica","A perspectiva desta habilidade é que o aluno tenha a vivência e faça análise crítica de fontes de informações, como em jornais, blogs, canais de comunicação como YouTube, verificando suas características e como a informação é veiculada.",1492,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.7612167,76.1%,76.0%,Sim,2025-09-04 15:01:39
33,(EF09CO01),PENSAMENTO COMPUTACIONAL,(EF09CO01) Criar soluções de problemas para os quais seja adequado o uso de árvores e grafos para descrever suas informações e automatizá-las usando uma linguagem de programação.,"Grafos e árvores podem ser usados para representar uma gama enorme de informações. Para que possamos construir programas de computador, essas estruturas precisam ser formalizadas e descritas em linguagens de programação. Grafos são estruturas que permitem representar objetos e relacionamentos entre esses objetos (como redes sociais, mapas de cidades, a internet etc.). Uma árvore é um grafo com elementos organizados hierarquicamente. Exemplos de árvores são árvores genealógicas, organogramas, mapas mentais, chaveamento de times etc.",1160,(EF67LP25),PORTUGUÊS,"(EF67LP25) Reconhecer e utilizar os critérios de organização tópica (do geral para o específico, do específico para o geral etc.), as marcas linguísticas dessa organização (marcadores de ordenação e enumeração, de explicação, definição e exemplificação, por exemplo) e os mecanismos de paráfrase, de maneira a organizar mais adequadamente a coesão e a progressão temática de seus textos.","Mostrar que existe uma estrutura textual específica de cada gênero, como também marcas linguísticas que contribuem para uma melhor organização e coesão textual.",0.7395433,74.0%,73.0%,Sim,2025-09-04 15:01:39
34,(EF09CO02),PENSAMENTO COMPUTACIONAL,"(EF09CO02) Construir soluções computacionais de problemas de diferentes áreas do conhecimento, de forma individual e colaborativa, selecionando as estruturas de dados e técnicas adequadas, aperfeiçoando e articulando saberes escolares.","Uma estrutura de dados em ciência da computação, é uma coleção tanto de valores (e seus relacionamentos) quanto de operações (sobre os valores e estruturas decorrentes). É uma implementação concreta de um tipo abstrato de dado ou um tipo de dado básico ou primitivo.",818,(EF06CI18ME),CIÊNCIAS,(EF06CI18ME) Identificar os tipos de tecidos como parte integrante na organização dos seres vivos.,"Trabalhar os tipos de tecidos usando recursos visuais e se possível manipulativo, para facilitar a compreensão da habilidade.",0.6550981,65.5%,65.0%,Sim,2025-09-04 15:01:39
35,(EF09CO03),PENSAMENTO COMPUTACIONAL,(EF09CO03) Usar autômatos para descrever comportamentos de forma abstrata automatizando-os através de uma linguagem de programação baseada em eventos.,"Linguagens baseadas em eventos permitem descrever sistemas que são orientados pela ocorrência de eventos (como cliques de mouse, pressionamento de alguma tecla, sinal de algum sensor). Este tipo de linguagem tem muitas aplicações como por exemplo, o projeto de interfaces ou aplicações de robótica. Para se desenvolver um programa orientado a eventos, é muito útil construir como primeiro passo uma especificação abstrata do sistema usando autômatos (ou sistemas de transição), que são modelos que representam os estados do sistema e as transições possíveis dependendo dos eventos que ocorrerem.",98,(EF07LI06),INGLÊS,"(EF07LI06) Antecipar o sentido global de textos em língua inglesa por inferências, com base em leitura rápida, observando títulos, primeiras e últimas frases de parágrafos e palavras-chave repetidas.","Selecionar textos com linguagem mista (verbal e não verbal), cujas temáticas estejam articuladas com a ideia da língua inglesa. Oferecer textos autênticos, envolvendo o contato com gêneros escritos multimodais que circulem nos diversos campos e esferas sociais.",0.5498949,55.0%,54.0%,Sim,2025-09-04 15:01:39
35,(EF09CO03),PENSAMENTO COMPUTACIONAL,(EF09CO03) Usar autômatos para descrever comportamentos de forma abstrata automatizando-os através de uma linguagem de programação baseada em eventos.,"Linguagens baseadas em eventos permitem descrever sistemas que são orientados pela ocorrência de eventos (como cliques de mouse, pressionamento de alguma tecla, sinal de algum sensor). Este tipo de linguagem tem muitas aplicações como por exemplo, o projeto de interfaces ou aplicações de robótica. Para se desenvolver um programa orientado a eventos, é muito útil construir como primeiro passo uma especificação abstrata do sistema usando autômatos (ou sistemas de transição), que são modelos que representam os estados do sistema e as transições possíveis dependendo dos eventos que ocorrerem.",1548,(EF69LP42AX),PORTUGUÊS,(EF69LP42AX) Analisar a construção composicional dos textos pertencentes a gêneros relacionados à divulgação de conhecimentos.,"Realizar um trabalho de análise da linguagem utilizada nos textos de divulgação científica, percebendo marcas de impessoalidade, uso de forma verbal que não especifica o tempo, uso de termos técnicos e científicos, citação de ideias e conceitos de outros autores (como forma de enriquecer e dar credibilidade ao texto). Essa análise possibilitará aos alunos uma maior compreensão dos textos científicos e embasará suas próprias produções.",0.5480921,54.8%,54.0%,Sim,2025-09-04 15:01:39
35,(EF09CO03),PENSAMENTO COMPUTACIONAL,(EF09CO03) Usar autômatos para descrever comportamentos de forma abstrata automatizando-os através de uma linguagem de programação baseada em eventos.,"Linguagens baseadas em eventos permitem descrever sistemas que são orientados pela ocorrência de eventos (como cliques de mouse, pressionamento de alguma tecla, sinal de algum sensor). Este tipo de linguagem tem muitas aplicações como por exemplo, o projeto de interfaces ou aplicações de robótica. Para se desenvolver um programa orientado a eventos, é muito útil construir como primeiro passo uma especificação abstrata do sistema usando autômatos (ou sistemas de transição), que são modelos que representam os estados do sistema e as transições possíveis dependendo dos eventos que ocorrerem.",1205,(EF67LP10A),PORTUGUÊS,"(EF67LP10A) Produzir notícia impressa tendo em vista características do gênero – título ou manchete com verbo no tempo presente, linha fina (opcional), lide, progressão dada pela ordem decrescente de importância dos fatos, uso de 3ª pessoa, de palavras que indicam precisão –, e o estabelecimento adequado de coesão.","Realizar o planejamento da notícia, apresentando aos alunos um roteiro que demonstre a sequência dos fatos (o que, onde, quando e por que), destacando o uso de uma linguagem objetiva. Em um segundo momento, realizar a produção coletiva de uma notícia, de acordo com o planejamento anterior, respeitando o roteiro apresentado. Após a produção coletiva, solicitar aos alunos que realizem a produção individual de uma notícia sobre um fato ocorrido, obedecendo às suas características.",0.54800475,54.8%,54.0%,Sim,2025-09-04 15:01:39
