bncc_indice,bncc_codigo,bncc_objetivo,curriculo_indice,curriculo_codigo,similaridade
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",18,(EI03EF04ME02),1.0000002
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",16,(EI03EF04),0.9698412
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",17,(EI03EF04ME01),0.964309
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",228,(EI02EF04),0.8907803
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",229,(EI02EF04ME01),0.854606
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",230,(EI02EF04ME02),0.8524773
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",195,(EI02EF04),0.8501686
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",22,(EI03EF05ME03),0.8403805
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",95,(EI03EF03ME01),0.8385792
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",23,(EI03EF05ME04),0.8385068
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",98,(EI03EF04ME01),0.8364284
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",235,(EI02EF07ME01),0.8327332
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",19,(EI03EF05),0.830544
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",236,(EI02EF06ME02),0.8287991
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",101,(EI03EF05ME01),0.82814395
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",20,(EI03EF05ME01),0.82739437
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",99,(EI03EF04ME02),0.8272986
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",21,(EI03EF05ME02),0.82239616
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",103,(EI03EF05ME03),0.817246
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",100,(EI03EF05),0.8170559
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",166,(EI01EF04),0.81520176
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",104,(EI03EF05ME04),0.8149183
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",102,(EI03EF05ME02),0.8087897
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",108,(EI03EF06ME03),0.8080057
18,(EI03EF04ME02),"(EI03EF04ME02) Identificar personagens, cenários, trama, sequência cronológica, ação e intenção dos personagens, nas histórias contadas pelo professor.",96,(EI03EF03ME02),0.80011237
19,(EI03EF05),"(EI03EF05) Recontar histórias ouvidas para produção de reconto escrito, tendo o(a) professor(a) como escriba.",19,(EI03EF05),0.99999994
19,(EI03EF05),"(EI03EF05) Recontar histórias ouvidas para produção de reconto escrito, tendo o(a) professor(a) como escriba.",22,(EI03EF05ME03),0.9907367
19,(EI03EF05),"(EI03EF05) Recontar histórias ouvidas para produção de reconto escrito, tendo o(a) professor(a) como escriba.",21,(EI03EF05ME02),0.97483766
19,(EI03EF05),"(EI03EF05) Recontar histórias ouvidas para produção de reconto escrito, tendo o(a) professor(a) como escriba.",23,(EI03EF05ME04),0.97198427
19,(EI03EF05),"(EI03EF05) Recontar histórias ouvidas para produção de reconto escrito, tendo o(a) professor(a) como escriba.",20,(EI03EF05ME01),0.9701762
19,(EI03EF05),"(EI03EF05) Recontar histórias ouvidas para produção de reconto escrito, tendo o(a) professor(a) como escriba.",100,(EI03EF05),0.9089567
19,(EI03EF05),"(EI03EF05) Recontar histórias ouvidas para produção de reconto escrito, tendo o(a) professor(a) como escriba.",101,(EI03EF05ME01),0.9051034
19,(EI03EF05),"(EI03EF05) Recontar histórias ouvidas para produção de reconto escrito, tendo o(a) professor(a) como escriba.",103,(EI03EF05ME03),0.9020061
19,(EI03EF05),"(EI03EF05) Recontar histórias ouvidas para produção de reconto escrito, tendo o(a) professor(a) como escriba.",102,(EI03EF05ME02),0.8886684
19,(EI03EF05),"(EI03EF05) Recontar histórias ouvidas para produção de reconto escrito, tendo o(a) professor(a) como escriba.",104,(EI03EF05ME04),0.88503253
19,(EI03EF05),"(EI03EF05) Recontar histórias ouvidas para produção de reconto escrito, tendo o(a) professor(a) como escriba.",17,(EI03EF04ME01),0.83581007
19,(EI03EF05),"(EI03EF05) Recontar histórias ouvidas para produção de reconto escrito, tendo o(a) professor(a) como escriba.",18,(EI03EF04ME02),0.830544
19,(EI03EF05),"(EI03EF05) Recontar histórias ouvidas para produção de reconto escrito, tendo o(a) professor(a) como escriba.",16,(EI03EF04),0.82393086
19,(EI03EF05),"(EI03EF05) Recontar histórias ouvidas para produção de reconto escrito, tendo o(a) professor(a) como escriba.",194,(EI02EF03),0.8023353
19,(EI03EF05),"(EI03EF05) Recontar histórias ouvidas para produção de reconto escrito, tendo o(a) professor(a) como escriba.",108,(EI03EF06ME03),0.80116653
20,(EI03EF05ME01),(EI03EF05ME01) Participar de situações coletivas de criação ou reconto de histórias.,20,(EI03EF05ME01),0.9999999
20,(EI03EF05ME01),(EI03EF05ME01) Participar de situações coletivas de criação ou reconto de histórias.,21,(EI03EF05ME02),0.9857541
20,(EI03EF05ME01),(EI03EF05ME01) Participar de situações coletivas de criação ou reconto de histórias.,23,(EI03EF05ME04),0.97683585
20,(EI03EF05ME01),(EI03EF05ME01) Participar de situações coletivas de criação ou reconto de histórias.,22,(EI03EF05ME03),0.9717159
20,(EI03EF05ME01),(EI03EF05ME01) Participar de situações coletivas de criação ou reconto de histórias.,19,(EI03EF05),0.9701762
20,(EI03EF05ME01),(EI03EF05ME01) Participar de situações coletivas de criação ou reconto de histórias.,101,(EI03EF05ME01),0.88713026
20,(EI03EF05ME01),(EI03EF05ME01) Participar de situações coletivas de criação ou reconto de histórias.,103,(EI03EF05ME03),0.8705197
20,(EI03EF05ME01),(EI03EF05ME01) Participar de situações coletivas de criação ou reconto de histórias.,102,(EI03EF05ME02),0.8697107
20,(EI03EF05ME01),(EI03EF05ME01) Participar de situações coletivas de criação ou reconto de histórias.,100,(EI03EF05),0.86483383
20,(EI03EF05ME01),(EI03EF05ME01) Participar de situações coletivas de criação ou reconto de histórias.,104,(EI03EF05ME04),0.85847837
20,(EI03EF05ME01),(EI03EF05ME01) Participar de situações coletivas de criação ou reconto de histórias.,17,(EI03EF04ME01),0.831242
20,(EI03EF05ME01),(EI03EF05ME01) Participar de situações coletivas de criação ou reconto de histórias.,18,(EI03EF04ME02),0.82739437
20,(EI03EF05ME01),(EI03EF05ME01) Participar de situações coletivas de criação ou reconto de histórias.,16,(EI03EF04),0.817935
21,(EI03EF05ME02),"(EI03EF05ME02) Participar de situações de escuta de relatos de colegas, professores e outras pessoas.",21,(EI03EF05ME02),1.0000001
21,(EI03EF05ME02),"(EI03EF05ME02) Participar de situações de escuta de relatos de colegas, professores e outras pessoas.",20,(EI03EF05ME01),0.9857541
21,(EI03EF05ME02),"(EI03EF05ME02) Participar de situações de escuta de relatos de colegas, professores e outras pessoas.",19,(EI03EF05),0.97483766
21,(EI03EF05ME02),"(EI03EF05ME02) Participar de situações de escuta de relatos de colegas, professores e outras pessoas.",22,(EI03EF05ME03),0.9741782
21,(EI03EF05ME02),"(EI03EF05ME02) Participar de situações de escuta de relatos de colegas, professores e outras pessoas.",23,(EI03EF05ME04),0.9716276
21,(EI03EF05ME02),"(EI03EF05ME02) Participar de situações de escuta de relatos de colegas, professores e outras pessoas.",101,(EI03EF05ME01),0.89804983
21,(EI03EF05ME02),"(EI03EF05ME02) Participar de situações de escuta de relatos de colegas, professores e outras pessoas.",102,(EI03EF05ME02),0.892691
21,(EI03EF05ME02),"(EI03EF05ME02) Participar de situações de escuta de relatos de colegas, professores e outras pessoas.",103,(EI03EF05ME03),0.8914662
21,(EI03EF05ME02),"(EI03EF05ME02) Participar de situações de escuta de relatos de colegas, professores e outras pessoas.",100,(EI03EF05),0.8821221
21,(EI03EF05ME02),"(EI03EF05ME02) Participar de situações de escuta de relatos de colegas, professores e outras pessoas.",104,(EI03EF05ME04),0.8766108
21,(EI03EF05ME02),"(EI03EF05ME02) Participar de situações de escuta de relatos de colegas, professores e outras pessoas.",17,(EI03EF04ME01),0.8299559
21,(EI03EF05ME02),"(EI03EF05ME02) Participar de situações de escuta de relatos de colegas, professores e outras pessoas.",18,(EI03EF04ME02),0.82239616
21,(EI03EF05ME02),"(EI03EF05ME02) Participar de situações de escuta de relatos de colegas, professores e outras pessoas.",16,(EI03EF04),0.8105344
22,(EI03EF05ME03),"(EI03EF05ME03) Recontar histórias conhecidas ou ouvidas, reinventando os finais de histórias, tendo o professor como escriba.",22,(EI03EF05ME03),0.9999999
22,(EI03EF05ME03),"(EI03EF05ME03) Recontar histórias conhecidas ou ouvidas, reinventando os finais de histórias, tendo o professor como escriba.",19,(EI03EF05),0.9907367
22,(EI03EF05ME03),"(EI03EF05ME03) Recontar histórias conhecidas ou ouvidas, reinventando os finais de histórias, tendo o professor como escriba.",21,(EI03EF05ME02),0.9741782
22,(EI03EF05ME03),"(EI03EF05ME03) Recontar histórias conhecidas ou ouvidas, reinventando os finais de histórias, tendo o professor como escriba.",20,(EI03EF05ME01),0.9717159
22,(EI03EF05ME03),"(EI03EF05ME03) Recontar histórias conhecidas ou ouvidas, reinventando os finais de histórias, tendo o professor como escriba.",23,(EI03EF05ME04),0.9705415
22,(EI03EF05ME03),"(EI03EF05ME03) Recontar histórias conhecidas ou ouvidas, reinventando os finais de histórias, tendo o professor como escriba.",100,(EI03EF05),0.9024012
22,(EI03EF05ME03),"(EI03EF05ME03) Recontar histórias conhecidas ou ouvidas, reinventando os finais de histórias, tendo o professor como escriba.",101,(EI03EF05ME01),0.90170586
22,(EI03EF05ME03),"(EI03EF05ME03) Recontar histórias conhecidas ou ouvidas, reinventando os finais de histórias, tendo o professor como escriba.",103,(EI03EF05ME03),0.9014877
22,(EI03EF05ME03),"(EI03EF05ME03) Recontar histórias conhecidas ou ouvidas, reinventando os finais de histórias, tendo o professor como escriba.",102,(EI03EF05ME02),0.8826877
22,(EI03EF05ME03),"(EI03EF05ME03) Recontar histórias conhecidas ou ouvidas, reinventando os finais de histórias, tendo o professor como escriba.",104,(EI03EF05ME04),0.8770689
22,(EI03EF05ME03),"(EI03EF05ME03) Recontar histórias conhecidas ou ouvidas, reinventando os finais de histórias, tendo o professor como escriba.",17,(EI03EF04ME01),0.8458164
22,(EI03EF05ME03),"(EI03EF05ME03) Recontar histórias conhecidas ou ouvidas, reinventando os finais de histórias, tendo o professor como escriba.",18,(EI03EF04ME02),0.8403805
22,(EI03EF05ME03),"(EI03EF05ME03) Recontar histórias conhecidas ou ouvidas, reinventando os finais de histórias, tendo o professor como escriba.",16,(EI03EF04),0.838663
22,(EI03EF05ME03),"(EI03EF05ME03) Recontar histórias conhecidas ou ouvidas, reinventando os finais de histórias, tendo o professor como escriba.",95,(EI03EF03ME01),0.8052376
22,(EI03EF05ME03),"(EI03EF05ME03) Recontar histórias conhecidas ou ouvidas, reinventando os finais de histórias, tendo o professor como escriba.",194,(EI02EF03),0.8022132
22,(EI03EF05ME03),"(EI03EF05ME03) Recontar histórias conhecidas ou ouvidas, reinventando os finais de histórias, tendo o professor como escriba.",165,(EI01EF03),0.8004091
23,(EI03EF05ME04),(EI03EF05ME04) Compreender que a escrita representa a fala.,23,(EI03EF05ME04),1.0
23,(EI03EF05ME04),(EI03EF05ME04) Compreender que a escrita representa a fala.,20,(EI03EF05ME01),0.97683585
23,(EI03EF05ME04),(EI03EF05ME04) Compreender que a escrita representa a fala.,19,(EI03EF05),0.97198427
23,(EI03EF05ME04),(EI03EF05ME04) Compreender que a escrita representa a fala.,21,(EI03EF05ME02),0.9716276
23,(EI03EF05ME04),(EI03EF05ME04) Compreender que a escrita representa a fala.,22,(EI03EF05ME03),0.9705415
23,(EI03EF05ME04),(EI03EF05ME04) Compreender que a escrita representa a fala.,101,(EI03EF05ME01),0.9065627
23,(EI03EF05ME04),(EI03EF05ME04) Compreender que a escrita representa a fala.,100,(EI03EF05),0.8985337
23,(EI03EF05ME04),(EI03EF05ME04) Compreender que a escrita representa a fala.,104,(EI03EF05ME04),0.898382
23,(EI03EF05ME04),(EI03EF05ME04) Compreender que a escrita representa a fala.,103,(EI03EF05ME03),0.8978564
23,(EI03EF05ME04),(EI03EF05ME04) Compreender que a escrita representa a fala.,102,(EI03EF05ME02),0.8942486
23,(EI03EF05ME04),(EI03EF05ME04) Compreender que a escrita representa a fala.,17,(EI03EF04ME01),0.8413903
23,(EI03EF05ME04),(EI03EF05ME04) Compreender que a escrita representa a fala.,18,(EI03EF04ME02),0.8385068
23,(EI03EF05ME04),(EI03EF05ME04) Compreender que a escrita representa a fala.,16,(EI03EF04),0.8231913
23,(EI03EF05ME04),(EI03EF05ME04) Compreender que a escrita representa a fala.,194,(EI02EF03),0.8190938
23,(EI03EF05ME04),(EI03EF05ME04) Compreender que a escrita representa a fala.,95,(EI03EF03ME01),0.804742
24,(EI03EF06),"(EI03EF06) Produzir suas próprias histórias orais e escritas (escrita espontânea), em situações com função social significativa.",24,(EI03EF06),1.0000001
24,(EI03EF06),"(EI03EF06) Produzir suas próprias histórias orais e escritas (escrita espontânea), em situações com função social significativa.",27,(EI03EF06ME03),0.9722904
